300, 1200, 0
129, 297
129, 227
129, 187
130, 175
130, 258
130, 284
130, 231
131, 267
131, 183
131, 223
131, 277
132, 243
132, 169
132, 273
132, 248
132, 275
133, 252
133, 142
133, 200
133, 154
133, 253
133, 213
133, 141
134, 257
134, 176
134, 279
134, 144
134, 217
135, 173
135, 161
135, 253
136, 268
136, 247
136, 145
137, 220
137, 258
137, 219
137, 157
138, 215
138, 198
138, 263
139, 211
139, 261
139, 208
139, 197
139, 272
140, 216
141, 262
142, 271
142, 193
142, 207
142, 189
142, 273
142, 274
142, 226
143, 184
143, 258
143, 169
144, 218
144, 205
144, 256
144, 288
145, 175
145, 259
145, 267
146, 295
146, 267
146, 157
146, 298
147, 287
147, 285
147, 252
148, 181
148, 228
148, 154
149, 258
149, 226
149, 208
149, 265
150, 201
150, 270
150, 288
151, 244
151, 175
151, 257
151, 167
151, 161
151, 269
152, 259
152, 298
152, 188
152, 275
152, 167
153, 225
153, 195
153, 181
154, 220
154, 225
154, 184
154, 166
154, 239
154, 203
155, 242
155, 227
155, 259
156, 228
156, 233
156, 225
156, 223
156, 170
156, 204
156, 159
156, 277
157, 277
157, 249
157, 240
157, 274
158, 250
158, 264
159, 231
159, 229
159, 262
159, 291
160, 278
160, 244
161, 211
161, 295
162, 177
162, 274
162, 194
162, 237
162, 187
162, 281
163, 228
163, 236
163, 208
163, 299
164, 177
164, 174
165, 169
165, 223
165, 167
165, 279
165, 222
165, 168
165, 228
166, 261
166, 191
167, 168
167, 248
167, 294
167, 260
167, 242
167, 216
168, 254
168, 275
168, 255
168, 179
169, 287
169, 223
169, 243
170, 279
170, 234
170, 218
170, 270
170, 264
171, 234
171, 177
171, 214
171, 292
172, 251
172, 226
172, 219
172, 198
172, 236
173, 221
174, 179
174, 197
175, 237
175, 193
177, 204
177, 217
177, 228
177, 237
177, 245
177, 236
178, 202
178, 275
178, 228
178, 220
179, 216
179, 195
180, 250
180, 198
180, 283
180, 271
180, 206
181, 225
181, 186
181, 277
181, 271
181, 242
181, 278
182, 268
182, 263
182, 292
182, 196
182, 264
182, 224
183, 212
183, 262
184, 257
184, 223
185, 294
185, 251
185, 286
185, 192
186, 238
186, 243
186, 231
187, 271
188, 275
188, 270
188, 206
188, 285
188, 255
189, 265
189, 299
189, 193
189, 249
190, 285
190, 242
190, 257
190, 295
191, 199
192, 193
193, 244
194, 278
194, 255
194, 212
195, 219
195, 249
195, 250
195, 255
196, 254
196, 247
196, 213
197, 223
197, 224
197, 217
197, 214
198, 294
198, 279
198, 248
198, 236
199, 295
199, 222
199, 271
199, 230
199, 208
199, 286
200, 293
201, 232
201, 276
201, 237
202, 294
202, 297
203, 296
203, 286
204, 205
204, 220
204, 215
204, 277
204, 260
204, 219
205, 299
205, 211
205, 236
205, 261
206, 238
206, 226
206, 279
206, 271
207, 216
207, 269
208, 289
208, 211
209, 277
210, 251
210, 220
210, 291
211, 291
211, 255
211, 234
211, 247
212, 259
212, 220
213, 282
213, 225
215, 245
215, 297
216, 242
217, 219
217, 225
217, 262
218, 284
220, 286
221, 236
221, 285
221, 258
221, 241
222, 299
222, 264
224, 263
224, 241
224, 282
226, 233
226, 263
228, 236
228, 252
228, 289
229, 275
229, 239
229, 251
229, 252
230, 250
230, 256
231, 257
231, 283
231, 267
232, 269
232, 287
232, 282
233, 272
233, 294
234, 267
234, 254
234, 284
235, 244
236, 242
236, 264
237, 247
238, 285
238, 243
238, 281
239, 260
240, 264
241, 254
241, 256
242, 249
243, 250
244, 261
245, 263
248, 273
249, 270
250, 274
251, 274
252, 292
253, 294
253, 292
253, 283
254, 292
254, 259
254, 271
256, 298
257, 291
259, 279
259, 286
263, 267
263, 293
263, 298
265, 296
266, 296
267, 289
268, 293
269, 297
270, 291
271, 292
272, 298
274, 291
274, 297
274, 279
274, 285
274, 283
276, 290
277, 285
278, 279
280, 287
280, 281
283, 289
284, 288
284, 290
285, 288
